PRO;Ja, seinen Müll immer ordentlich zu trennen ist nervig und mühselig. Drei verschiedene Müllbeutel müffeln in der Küche und müssen in drei unterschiedliche Tonnen einsortiert werden. Aber immer noch wird in Deutschland viel zu viel Müll produziert und zu viele Ressourcen gehen verloren, wenn zusammen verbrannt wird, was getrennt eigentlich verwertet werden könnte. Wir Berliner sollten die Chance nutzen und Vorreiter im Mülltrennen werden!
PRO;Der Bruch des Völkerrechts sollte wohl mehr als genug sein, um über eine Reaktion nachzudenken! Die Menschheit hat in ihrer Geschichte genug Fehler gemacht, indem sie zulange gewartet hat und als sie dann reagierte, blieb meist nur noch der Krieg. Allerdings kann in unserer zivilisierten Welt, in einem demokratischen Land, das Volk wohl über sich selbst bestimmen, solange die Motivation dieser Menschen nicht von Propaganda, Korruption und militärischem Druck ausgelöst werden. Da aber in Russland neben Gas und Öl nur Propaganda und Korruption herrschen, sollte sich die EU schleunigst einmischen!
CONTRA;"Mit 63 in Rente, das hat sich wohl jeder verdient, der bis hierhin (ununterbrochen) geschuftet hat. Nur bleibt die Frage, ob es mit der frühen ""Freizeit"" schöner wird, wenn man nicht weiß, was man den ganzen Tag machen soll und statistisch noch knapp 20 (!!!) Jahre zu leben hat? Auch übernimmt man so keine Verantwortung für die Gesellschaft, wenn man aus persönlichen/privaten Gründen seine erfahrene, gesunde und qualitativ hochwertige Arbeitsfähigkeit früher als nötig aufgibt. Gerade jetzt, da Fachkräftemängel auftreten, ist es unverantwortlich für die Wirtschaft und den Wohlstand mit 63 in Rente zu gehen."
PRO;Videospiele, bei mir namentlich FIFA, können junge Menschen stundenlang, intensiver und emotionaler begeistern als jeder Sport der Welt! Es wäre richtig, sie auch zu einer olympischen Disziplin zu machen. Vielleicht ist es für einen Zuschauer weniger spannend, als für den Spieler selbst, aber auch für aktuelle olympische Disziplinen, ich erinnere mich zuletzt an Curling oder 50 km Ski-Langlauf, muss man mehr als ein Freak sein, sich das länger als in der Zusammenfassung reinzuziehen. Außerdem ist die Hürde, Videospiele olympisch zu machen minimal, braucht es ja nicht mal Dopingkontrollen, sondern nur eine neutrale Konsole. Und körperliche, geistige und insbesondere mentale Fähigkeiten verlangt so manches Videospiel, wenn ich an das Finale des letzten Fifa-Turniers denke, mehr ab, als eine Kugel 20 Meter weit zu stoßen.
CONTRA;Mietpreise sind bereits heute aufgrund bestehender Gesetze und des Mietspiegels zugunsten der Mieter stark reguliert. Angesichts der hohen Kaufpreise für Wohnungen mit bestehenden Mietverträgen sind diese ein unattraktives Investment. Auch wenn man meinen könnte, dass man neben dem Mieterschutz einen zusätzlichen Neumieterschutz benötigt, sollte man einem langjährigen Eigentümer nicht die Chance auf Angleichung seiner Rendite auf Marktniveau verwehren. Eine Begrenzung der Mietpreiserhöhung bei Mieterwechsel ist daher nicht zu befürworten.
PRO;Eigentümergeführte Geschäfte werden möglicherweise von der zusätzlichen Arbeitszeit an Sonn- und Feiertagen überfordert, allerdings dominieren bereits heute Supermärkte und große Einkaufszentren den Markt. So können auch kleinere Geschäfte von der zusätzlichen Freiheit profitieren, da die Kunden am Sonntag im Durchschnitt entspannter einkaufen. Eine Öffnung an Sonn- und Feiertagen würde daher Kunden und Geschäften helfen.
CONTRA;Höhere Geldstrafen für Hundehaufen sind sinnlos, solange es nicht genügend Personal gibt, um sie durchzusetzen. Im Einzelfall mögen sie tatsächlich auch abschreckend wirken, im Allgemeinen wird aber eine sehr saubere Umgebung und die Vorbildwirkung von anderen den Hundehalter eher zum Einsammeln der Häufchen veranlassen, als eine potentielle Strafe.
CONTRA;Ich bin nicht der Auffassung, dass das Rentenalter bei 63 Jahren liegen sollte. Dies würde bedeuten, dass in Zukunft viele Arbeitskräfte in den Unternehmen fehlen werden. Ein besonderes Problem wäre auch die Einführungsphase der Rente mit 63, da sofort bei Einführung viele aktuelle Arbeitnehmer gehobenen Alters Anspruch auf den Renteneintritt hätten. Das schädigt den Standort Deutschland und hinterlässt die Arbeitgeber ohne Übergangsfrist. Hier besteht die Gefahr, dass nicht ausreichend erfahrene Nachwuchskräfte zur Verfügung stehen.
CONTRA;Ich glaube, Berlin hatte mit zwei innerstädtisch Flughäfen Glück in Jahrzehnten keine Flugzeugkatastrophe erleben zu müssen. Schon aus Sicherheitgründen halte ich den Weiterbetrieb für falsch. Auch benötigt Berlin dringend innerstädtische Flächen für produzierendes Gewerbe und Industrie und für Wohnungen. Die Schließung von Tegel wird gesundheitliche Vorteile für Hunderttausende in der Einflugschneise haben. Diese Gebiete werden durch diese Faktoren (Wohngesundheit und Arbeitsplätze) auch wirtschaftlich aufgewertet. Nach der Eröffnung vom neuen Flughafen BER sollte Tegel also auf jeden Fall geschlossen werden.
NEUTRAL;Freddy und ich müssen Geschwister sein. Wir haben beide genau die gleichen zwei Leberflecke auf dem linken Arm und so etwas gibt es nur bei Geschwistern. Meine Eltern sagen, das könnte auch reiner Zufall sein. Aber so viel Zufall gibt's doch gar nicht.
NEUTRAL;Das Berliner Basketballteam hat eine ernüchternde Saison hinter sich. Gerade in den Heimspielen blieb die Mannschaft oft hinter den Erwartungen zurück. Trauriger Höhepunkt: Im ausverkauften Stadion 60:87 gegen schwächelnde Mannheimer verlieren. Zwar landete die Mannschaft in der Liga am Ende doch noch auf Platz drei, aber bei den hohen Ausgaben für die Star-Spieler hätte man mehr erwarten können.
NEUTRAL;Tom in unsere Fußballmannschaft aufzunehmen war ganz klar ein Fehler. Er ist einfach kein Teamspieler, macht häufig Alleingänge. Außerdem kommt er viel zu selten zum Training, wenngleich er auch ohne Training sehr gut spielen kann. Am schlimmsten aber ist seine Angewohnheit, grundsätzlich beim Schiedsrichter zu reklamieren.
NEUTRAL;Antivirenprogramme schützen den Benutzer eines Computers vor Gefahren aus dem Internet. Deswegen sollte jeder ein Antivirenprogramm auf seinem Windows-Computer haben. Zwar verhindern sie nicht generell, dass man sich einen Virus einfängt, da sie nur auf bekannt gewordene Bedrohungen reagieren können. Aber ist für einen neuen Virus ein Schutz gefunden, erhalten ihn alle in Windeseile mit dem automatischen Update.
NEUTRAL;Heute werde ich mein Facebook-Konto löschen. Nicht nur weil ich mich regelmäßig wundere, wer da alles zu meinen Freunden gehören will. Ich habe auch keine Lust mehr, mit meinen Daten den Börsenwert dieses Unternehmens zu steigern. Facebook warnt eindringlich, ich könnte den Kontakt zu meinen Freunden verlieren. Dabei werde ich jetzt erst recht Zeit für meine Freunde haben.
NEUTRAL;Peter sollte seine Imbissbude so bald wie möglich schließen. Der Preisdruck ist einfach zu groß, und sein Kundenstamm schrumpft stetig. Zwar könnte er noch einmal richtig die Werbetrommel rühren, aber das hilft auch nichts wenn das ganze Viertel den Bach runter geht.
NEUTRAL;Die neue Tournée von Tokio Hotel bricht alle Rekorde. Noch nie gab es längere Schlangen an den Vorverkaufsschaltern --in Japan bildete sich eine mit der Länge von 3,2km-- außer vielleicht in den Hochzeiten von Take That. Aber auch die Onlinehändler sind dem Ansturm zwischenzeitlich nicht gewachsen gewesen.
NEUTRAL;Obwohl die Geschäftszahlen von IBM in letzter Zeit nicht umwerfend waren und die Stimmung an der Börse insgesamt besser sein könnte, solltest du IBM Aktien kaufen, wenn du investieren willst. Denn einerseits verkaufen sich deren Produkte auch in schlechten Zeiten noch, und andererseits ist die Aktie nicht so anfällig wie die anderer IT-Unternehmen.
NEUTRAL;Du solltest weniger fernsehen, denn zuviel Fernsehen macht auf Dauer dumm, wie bei deinem Bruder. Eine Ausnahme wäre es, wenn du nur Quizshows sehen würdest, aber du guckst ja eher BigBrother und X-Diaries.
NEUTRAL;In wenigen Jahrzehnten wird unsere Gesellschaft überaltert sein: Die Lebenserwartung steigt kontinuierlich, gleichzeitig geht die Geburtenrate zurück. Zwar ist Kinderkriegen in den letzten Jahren wieder in Mode gekommen, aber diese kurzfristigen Schwankungen der Geburtenrate ändern nichts an der generellen Entwicklung.
NEUTRAL;Wir sollten am Wochenende an die Ostsee fahren. Laut Wetterbericht wird es perfektes Strandwetter geben und das darf man nicht ungenutzt lassen, selbst wenn ich für Dienstag noch ein Referat vorbereiten muss. Außerdem darf ich das große, bequeme Auto von meinen Eltern nehmen.
NEUTRAL;Das neue Smartphone XYZ-123 kann ich jedem nur empfehlen. Zwar könnte die Kamera noch besser sein, denn sie hat nur eine mittelmäßige Auflösung und in dunklen Umgebungen sind die Bilder schnell verrauscht. Aber für Schnappschüsse reicht es dennoch.
NEUTRAL;Wann immer Peter auf einer Party eine Exfreundin trifft, verzichtet er vorsichtshalber auf weiteren Alkoholkonsum. Als er gestern von Ralfs Party heimkam, war er immer noch stocknüchtern. Folglich muss eine seiner Exfreundinnen dort gewesen sein. Zwar behauptet Ralf, dass sie gemeinsam Eierlikör getrunken hätten. Aber den würde Peter auch ohne Exfreundin niemals anrühren.
NEUTRAL;Ich glaube, der Fritz hat sich in seinem Leben noch nie geprügelt. Er soll sich ja als Junge hin und wieder mit anderen Chorknaben gebalgt haben, aber das wird man ja wohl kaum als richtige Schlägerei durchgehen lassen. Außerdem verdrückt er sich meistens gleich wenn's brenzlig wird. Gestern, als uns die Türsteher erst nicht reinlassen wollten, da war er auch ganz plötzlich weg.
NEUTRAL;Jeden Tag werden in U- und S-Bahnen, Bussen und Zügen Fahrgäste von Rowdys oder Betrunkenen belästigt. Und auch die Vorschriften der Verkehrsbetriebe werden selten eingehalten. Deswegen brauchen wir mehr Polizeipräsenz in öffentlichen Verkehrsmitteln, selbst wenn dafür eigentlich die Betriebs-eigenen Sicherheitskräfte gedacht waren. Die Fahrgäste würden sich dann auf jeden Fall sicherer fühlen.
NEUTRAL;Bald ist Bundestagswahl und traditionellerweise ist die Regierungspartei im Vorfeld von Bundestagswahlen großzügig mit populären Versprechungen. Trotzdem sollte Regierungschefin Merkel sich dieses Jahr mit dem Ankündigen von Wahlgeschenken besser zurückhalten. Der Wähler ist skeptischer geworden. Zu viele Versprechen sind nicht gehalten worden.
NEUTRAL;Übermäßiger Fleischkonsum ist ungesund. Zudem ist die Fleischproduktion vergleichsweise Ressourcen-intensiv. Wir sollten daher alle unseren Fleischkonsum rigoros einschränken. Man könnte befürchten, dass unsere Bauern dadurch in wirtschaftliche Schwierigkeiten kommen würden. Aber kein ernstzunehmender Ökonom wollte diese Vorhersage bisher bestätigen.
NEUTRAL;Schweinsteiger ist jetzt schon seit drei Spieltagen verletzt. Wir brauchen dringend einen Ersatz im Mittelfeld für das kommende Match. Der Arzt könnte ihn zwar mit genug Schmerzmitteln spieltauglich schreiben, aber das würde die Verletzung langfristig nur noch schlimmer machen. Außerdem bringt ein junger Ersatzspieler immer auch neuen Schwung ins Team.
NEUTRAL;Eine Bankenrettung kostet sehr, sehr viel Geld. Für die Pleitebank 'Hypo Real Estate' stand der Steuerzahler z.B. mit einem dreistelligen Milliardenbetrag ein. Deswegen sollten wir uns weitere Bankenrettungen nicht erlauben. Die Politik versucht uns damit zu beruhigen, dass man eigentlich nur einen kleinen Teil des vielen Geldes wirklich ausgäbe. Auch mit diesem kleinen Teil könnte man an anderer Stelle viel Gutes tun.
NEUTRAL;Der Prototyp von Audi's neuem Sportwagen lässt die Herzen von Autoliebhabern höher schlagen. Am Lenksystem muss zwar noch etwas gefeilt werden, denn bei höheren Geschwindigkeiten bricht der Wagen schnell aus und man wird mit dem Prachtstück ja sicher oft schnell unterwegs sein. Aber ansonsten erfüllt der Wagen so ziemlich jeden Wunsch.
NEUTRAL;Energiesparlampen enthalten eine beträchtliche Menge Giftstoff. Eine handelsübliche Lampe kann z.B. bis zu fünf Milligramm Quecksilber enthalten. Deswegen sollten sie vom Markt genommen werden, es sei denn sie wären unzerbrechlich. Aber genau das ist leider nicht der Fall.
NEUTRAL;Großveranstaltungen, die national oder gar international Aufmerksamkeit erregen, ziehen viele Besucher an, und nichts hilft Berlin eher aus der finanziellen Patsche als viele zahlungsfreudige Besucher. Deswegen sollte der regierende Bürgermeister die Hürden für die Austragung solcher Veranstaltungen so niedrig wie möglich halten. Zwar wäre ein deutlich höherer Zuschuss vom Bund für die Berliner Kassen natürlich noch besser, aber darauf braucht man nicht zu hoffen.
NEUTRAL;Morgen werde ich zum ersten Mal im meinem Leben Fallschirmspringen. Ja, es besteht eine gewisse Lebensgefahr dabei. Aber ich will diesen unglaublichen Moment der Freiheit spüren, von dem Springer immer wieder berichten. Außerdem hat Jochen letztens einen Fallschirmsprung geschenkt bekommen, und es darf nicht sein, dass dieser Möchtegern-Abenteurer mir etwas voraus hat.
PRO;Nicht jeder sollte verpflichtet sein, den Rundfunkbeitrag zu bezahlen. Besonders die jüngeren Generationen sind auf das Angebot der öffentlich-rechtlichen Sender nicht mehr angewiesen. US-Serien werden dem Tatort vorgezogen, es wird auf Onlinezeitschriften statt auf die Tagesthemen zurückgegriffen. Der Rundfunkbeitrag ermöglicht wirtschaftlich unabhängigen Journalismus. Doch solange die Gebührenzahler keinen Einfluss auf die Verteilung der Gelder haben, verärgert sie der Beitrag zu Recht.
PRO;Im Grunde wäre es gerechtfertigt, wenn alle Universitäten in Deutschland Studiengebühren verlangen würden. Solange sichergestellt wird, dass das Geld wirklich direkt den Universitäten zugutekommt, kann durchaus weiterhin von sozialer Gerechtigkeit gesprochen werden. Wer später studiert, entscheidet sich ohnehin bereits in früheren Jahren. Es ist jederzeit möglich, einen Studienkredit aufzunehmen oder sich ein Stipendium zu erarbeiten. Nichtakademiker über Steuerabgaben dazu zu verpflichten, anderen das Studium zu finanzieren, scheint dagegen nicht gerecht.
CONTRA;Für die Bachelorarbeit hat man in linguistischen Studiengängen in der Regel nur acht Wochen Zeit. Den Anteil an der Gesamtnote trotzdem nach oben zu korrigieren, würde dem Verhältnis zu anderen erbrachten Studien- und Prüfungsleistungen nicht entsprechen. Die aktuelle Regelung zur Berechnung der Gesamtnote sollte daher beibehalten werden. Zwar ist das Erstellen einer solchen wissenschaftlichen Arbeit eine der grundlegendsten Kompetenzen, die in sprachwissenschaftlichen Studiengängen erworben werden muss. Dennoch werden in den sechs oder sieben Semestern Studium Inhalte vermittelt, die ebenfalls entsprechend ins Gewicht fallen müssen.
PRO;Supermärkte und Einkaufszentren sollten an beliebigen Sonn- und Feiertagen geöffnet werden dürfen. Das mag für die Angestellten eine Umstellung sein, die sich nicht ohne Weiteres realisieren lässt. Besonders für berufstätige Kunden würde es aber größere Flexibilität und weniger nervenaufreibende Stoßzeiten unter der Woche bedeuten. Mit der zunehmenden Digitalisierung der Gesellschaft wird das herkömmliche Modell des Wochenendes bald überholt sein. Viele europäische Länder, beispielsweise die Niederlande, Schweden oder Großbritannien, haben das bereits erkannt und die Öffnungszeiten der Geschäfte erfolgreich angepasst.
CONTRA;Wenn Deutschland die Todesstrafe einführen würde, könnten verurteilte Verbrecher nicht vorzeitig entlassen werden oder ausbrechen und neue Straftaten begehen. Allerdings bringt der Tod den Betroffenen und Angehörigen nicht mehr als wenn die Verbrecher eine Haftstrafe langjährige bekommen würden. Außerdem leben wir nicht mehr im Mittelalter. Die Todesstrafe zu verhängen ist unethisch. Wir brauchen sie nicht.
PRO;Supermärkten und Einkaufszentren sollte es erlaubt werden, an beliebigen Sonn- und Feiertagen zu öffnen. Denn so wären verkaufsoffene Sonntage besser übers Jahr verteilt. Außerdem würden die Straßen und Geschäfte vermutlich leerer sein, da nicht alle mehr am gleichen Tag geöffnet haben. Allerdings wird man dann einen schlechteren Überblick darüber haben, was denn am jeweiligen Tag nun geöffnet ist.
PRO;Wenn es höhere Geldstrafen für auf Gehwegen hinterlassene Hundehaufen geben würde, würde es vermutlich weniger Hundehaufen geben, was wiederum in allgemein sauberere Bürgersteige resultieren würde. Zwar ist ein höheres Bußgeld gerade für finanziell schlechter gestellte Personen nicht besonders gut, aber Hundehaufen zu entfernen ist nun mal Pflicht des Hundehalters.
CONTRA;Deutschland sollte auf keinen Fall die Todesstrafe einführen. Gäbe es eine Todesstrafe, würde das bedeuten, dass es Menschen erlaubt werden soll, sich über andere zu stellen und über deren Leben zu entscheiden. Die Todesstrafe auszuführen wäre Mord und müsste ebenfalls mit der Todesstrafe bestraft werden. Was aber ist mit Straftätern, die wirklich schlimme Verbrechen begangen haben, wie etwa Mord oder Vergewaltigung - soll es diesen einfach erlaubt sein, weiterzuleben, obwohl sie ein anderes Leben genommen oder zerstört haben? Ja, denn es ist eine sehr viel schlimmere Strafe, für immer im Gefängnis zu sein und von den eigenen Gedanken gequält zu werden, als schnell und einfach durch eine Injektion getötet zu werden.
PRO;Bei dem, was heutzutage im Fernsehen läuft, ist es angemessen, nur die Leute zahlen zu lassen, die die Beiträge auch wirklich verfolgen (wollen). Teilweise laufen nur Sendungen für die ältere Generation zu Spielfilmzeiten, wieso sollten also alle dafür zahlen? Werbung gibt es inzwischen auf allen Kanälen, also ergibt sich auch hierdurch kein Vorteil für die im Moment zahlenden Zuschauer der Öffentlich Rechtlichen Sender. Trotzdem muss man sagen, dass es dann wahrscheinlich viel weniger dieser Sender gibt, wenn nicht mehr ganz Deutschland zahlen muss. Das sollte allerdings bei der Masse an Sendungen und Sendern, die sowieso meistens das Gleiche zeigen, kein Problem sein.
PRO;Mietpreiserhöhungen bei einer Neuvermietung sind an sich nicht so schlimm, wenn es sich nur um einen kleinen Betrag handelt, sehr schlimm allerdings, wenn die Miete auf einmal 100,- bis 200,-€ steigt. Bei diesen Beträgen überlegt man es sich noch einmal, ob man wirklich in der Wohnung bleiben will. Wenn es schon Mietpreiserhöhungen gibt, dann soll es also auch eine Beschränkung geben, um bösen Überraschungen vorzubeugen. Den Vermietern ist so geholfen, weil sie mit der Erhöhung ihre Ausgaben anpassen können, und den neuen Mietern ist ebenfalls geholfen, da sie eine maximale Mietpreiserhöhung einkalkulieren können. Dass die Vermieter dann in der Verwaltung ihres Eigentums etwas eingeschränkt werden ist kein Problem, da sie letztendlich ja doch am längeren Hebel sitzen.
CONTRA;Deutsche Universitäten sollten auf keinen Fall Studiengebühren verlangen. Dies würde nur dazu führen, dass sich nur Menschen mit gut verdienenden Eltern oder einer vorherigen Ausbildung und einem Nebenjob während des Studiums überhaupt für ein Studium bewerben könnten. Auch ohne Studiengebühren muss jeder zweite während des Studierens arbeiten und hat so weniger Zeit für das Lernen und die Freizeit. Man kann zwar behaupten, durch mehr Studiengebühren würden auch die Bildungseinrichtungen besser ausgestattet werden. Doch was bringt eine wunderbar ausgestattete Universität, wenn sie dem Großteil der schlauen Menschen gar keine Chance gibt, mit der tollen Ausstattung ihren Horizont zu erweitern?
CONTRA;Auch Supermarktangestellte und Menschen, die in Einkaufszentren arbeiten, haben das Recht, einen freien Sonntag zu haben. Ebenso sollen Feiertage das bleiben, was sie sind: für die Einen Tage der Einkehr, für die anderen bezahlter Urlaub, die nicht vom eigentlichen Urlaub abgehen. Also ist es gut, wenn die Geschäfte an Sonn- und Feiertagen nicht öffnen. Menschen, die jedoch unter der Woche und Samstags arbeiten, haben dann allerdings ein Problem: alle anderen können werktags einkaufen gehen, sie jedoch nicht. Für diese Menschen stellen die späten Schließungszeiten, die inzwischen schon bis um 12:00 nachts gehen, eine gute Alternative dar.
PRO;Geheimdienste sollten stärker vom Parlament kontrolliert werden, denn wie der jüngste NSA-Abhörskandal gezeigt hat, ist die Landesregierung vermeintlich nicht immer mit den Tätigkeitsbereichen seiner Nachrichtendienste vertraut. Kontrollen könnten dazu beitragen, dass die einzelnen Dienste in ihren bisher sehr undurchsichtigen Handlungsspielräumen eingeschränkt werden. Es bleibt jedoch fragwürdig, ob die tatsächliche Durchführung derartiger Kontrollen auch gleichzeitig zur stärkeren Einhaltung von Gesetzen führt, denn jetztendlich liegt diese Entscheidung in den Händen des jeweiligen Regierungschefs.
NEUTRAL;Der BER sollte von Grund auf an neu konzipiert werden, auch wenn bereits einige Milliarden Euro in das bestehende Flughafen-Großprojekt investiert wurden und sich auf diese Weise der Fertigstellungstermin auf unbestimmte Zeit hinauszögern würde. Sowohl die nur schleppend varangehenden Baumaßnahmen, als auch die sich anhäufenden Sicherheitsmängel zeigen deutliche Defizite in der Gesamtplanung.
CONTRA;Trotz der starken, zeitweise zu eskalieren drohenden Auseinandersetzungen in Kiew, sollte sich die EU nicht in das dortige politische Geschehen einmischen. Obwohl die Ukraine zwar ein europäisches Land ist und die ukrainische Opposition vor allem an der Durchsetzung einer tragfähigen Demokratie interessiert ist, steht möglichen Unterstützern durch das Einmischen Russlands in die dortige Politik ein deutlich mächtigerer Gegner gegenüber.
CONTRA;Die Umsetzung einer Rente ab 63 Jahren ist gesellschaftlich nicht mehr tragfähig, da die Bevölkerung in Deutschland demographisch betrachtet überaltert und es stetig sinkende Geburtenraten zu verzeichnen gibt. Zwar steigt zunehmend die Anzahl an Zuwanderungen nach Deutschland, doch ohne genügend gut ausgebildete Nachwuchsarbeitskräfte gibt es kaum eine Möglichkeit zur ausreichenden Rentenfinanzierung.
CONTRA;"Unsere Gesellschaft droht am ""niemals Feierabend"" zu überhitzen. Obwohl Politiker den christlichen Charakter unseres Landes betonen, wurde in den letzten 20 Jahren der freie Sonntag immer mehr dem Verkauf geopfert. Dabei hat ein freier Tag in der Woche nicht nur den Grund, Zeit für den Kirchgang zu gewinnen. Vielmehr soll den Menschen die Möglichkeit eines mentalen Breaks gegeben werden. Deshalb sollte es einen Tag in der Woche geben, an denen die Supermärkte und Einkaufszentren geschlossen bleiben."
CONTRA;Der Gedanke an eine Fernsehlandschaft mit nur noch privaten Kanälen macht mir Angst. Zwar sind Trash und Krawall genau das, was eine Mehrheit der Menschen sehen will. Deshalb aber Fernsehen nur noch an Einschaltquoten orientiert anzubieten wäre gefährlich. Nur in öffentlich-rechtlichen Fernsehsendungen können Zuschauer Informationen erhalten, die nicht gewinnorientiert sind. Und da es Aufgabe der Gesellschaft ist, bestimmte Gebiete, die marktwirtschaftlich nicht bestehen könnten, gemeinsam zu finanzieren, sollte auch jeder seinen Beitrag leisten.
CONTRA;"Trotz Todesstrafe geschehen in den USA signifikant mehr Morde als in Deutschland. Die Angst vor Bestrafung schreckt Mörder also nicht ab. ""Auge um Auge"" scheint seinen Sinn zu verfehlen. Der Staat soll Morde verhindern - nicht rächen. Eine Wiedereinführung der Todesstrafe in Deutschland wäre ein Rückschritt ins Mittelalter."
PRO;"""Eigentum verpflichtet"" lautet ein Grundsatz unserer Gesellschaftsordung. Zwar soll ein Jeder aus seinem Eigentum maximalen Profit schlagen können. Eine alleinige Bestimmung des Mietpreises anhand des Marktes wird jedoch zu einer weiteren Separierung der Gesellschaft führen. Reiche und Arme wohnen in getrennten Vierteln. Eine permanente Erhöhung der Miete bei Mieterwechsel kann also von der Gesellschaft nicht gewollt sein."
CONTRA;Es ist ganz klar, dass der Sonntag ein Ruhetag bleiben soll. Denn man kann ja an 6 Tagen die Woche einkaufen, da die Geschäfte an manchen Tagen bis 22 Uhr geöffnet haben. Somit sollte der Sonntag ein Tag des Beisammenseins der Familie sein, sonst wird sich eine neue Freizeitart bilden, in der die Menschen die Zeit in Supermärkten anstatt draußen oder beim gemeinsamen Gesprächen usw. verbringen. Außerdem gibt es kein Bedarf für das Offenhalten der Geschäfte an den Sonntagen.
PRO;Die BA-Arbeit soll, wenn nicht die Gesamtnote bilden, dann mindestens einen größeren Anteil daran haben. Denn eine gute Gesamtnote hält zwar viele Türen offen, ist aber für den Arbeitgeber nicht erstrangig. Mit der BA-Arbeit kann man jedoch die Interessen und die Fachkenntnisse besonders gut zeigen. Schließlich ist man nicht in jedem Fach sehr gut.
PRO;Hundebesitzer sollen höhere Geldstrafen für auf Gehwegen hinterlassene Hundehaufen bezahlen, obwohl es zu wenig Mülleimer und Beutelspender für Hundehaufen gibt. Ein Grund dafür ist, dass sie trotz der Beseitigungspflicht bisher kaum mit Konsequenzen rechnen mussten. Eine höhere Strafe, dass die Hundebesitzer tiefer in die Tasche greifen müssten, soll nämlich abschreckend wirken. Die Stadt, vor allem die Grünflächen, sollen schließlich sauber gehalten werden, denn sie dienen der Erholung. Außerdem darf der Müll auch nicht straffrei liegengelassen werden.
PRO;"Die Todestrafe ist keine Lösung, weil es nicht auszuschliessen ist, dass die Justiz sich nicht irren kann. Die Straftäter sollten jedoch nicht in Luxus-Gefängnissen sitzen. Es gibt nämlich Straftäter, die gegen gute Verpflegung, keine Steuern, die bezahlt werden müssen, kein Stress um die Arbeit, gerne in den Gefängnissen ""leben"". Trotzdem braucht der Staat braucht die Todesstrafe als Abschreckung für abscheuliche Straftaten."
PRO;Der Rundfunkbeitrag sollte nur von denen eingefordert werden, die das Angebot der Öffentlich Rechtlichen Sender auch nutzen. Schließlich gibt es viele Menschen in Deutschland, die die Beitrage bezahlen, obwohl sie lediglich einen Rechner zum Arbeiten verwenden. Trotzdem werden die Gebühren von jedem verlangt, der keine Befreiung anmeldet, egal, wieviele Geräte sich in einem Haushalt befinden und wie sie verwendet werden. Allerdings leuchtet ein, dass die Mitarbeiter der GEZ nicht die Möglichkeiten haben, die Benutzung jeden einzelnen Gerätes zu prüfen.
CONTRA;"Niemand sollte die Möglichkeit haben, sich die ""Pille danach"" rezeptfrei in der Apotheke zu holen. Zwar gäbe es den Vorteil, sich die Peinlichkeit eines Arztbesuches oder das nächtliche in-die-Ambulanz-fahren zu sparen, dennoch sollten Frauen vor der Einnahme über die Risiken aufgeklärt werden und gynäkologisch untersucht werden. Außerdem besteht das Risiko, dass Frauen die rezeptfreie ""Pille danach"" als Verhütungsersatz verwenden könnten."
PRO;Hundehaufen auf Gehwegen sind eine echte Gefahr. Immer wieder rutschen Kinder oder ältere Leute darauf aus. Eine Geldstrafe für Haufenhinterlassung mutet zugegeben ziemlich obrigkeitsstaatlich an, aber ähnliche Regelungen gibt es schließlich oft auch für Fahrräder auf Parkwegen. Die Geldstrafen zu erhöhen ist also der richtige Weg. Eine hundehaufenfreie Stadt wird nicht nur für die Bewohner, sondern auch für Touristen viel attraktiver sein!
